model,dataset,schema,seed,emotion,f1,f1_low,f1_high,support
hf_bert-base-uncased,go_emotions,native,44,curiosity,0.5457317073170732,0.49851564811245486,0.5893488912109601,284
hf_bert-base-uncased,go_emotions,native,44,desire,0.4864864864864865,0.3731227403355892,0.5850633356790992,83
hf_bert-base-uncased,go_emotions,native,44,disappointment,0.325,0.24793388429752067,0.4000352112676056,151
hf_bert-base-uncased,go_emotions,native,44,disapproval,0.3372365339578454,0.27601669034295145,0.39270884662133304,267
hf_bert-base-uncased,go_emotions,native,44,disgust,0.4537037037037037,0.3653645833333333,0.5378226626973659,123
hf_bert-base-uncased,go_emotions,native,44,embarrassment,0.47619047619047616,0.3076271186440679,0.6053001182732111,37
hf_bert-base-uncased,go_emotions,native,44,excitement,0.4845360824742268,0.3952058845272418,0.5619416498993963,103
hf_bert-base-uncased,go_emotions,native,44,fear,0.6887417218543046,0.5999305555555556,0.7701884337753903,78
hf_bert-base-uncased,go_emotions,native,44,gratitude,0.9147727272727273,0.8921713441654358,0.9360573165436387,352
hf_bert-base-uncased,go_emotions,native,44,grief,0.0,0.0,0.0,6
hf_bert-base-uncased,go_emotions,native,44,joy,0.5993031358885017,0.534372303710095,0.6618777950612483,161
hf_bert-base-uncased,go_emotions,native,44,love,0.8,0.7609123930308441,0.8373040069686412,238
hf_bert-base-uncased,go_emotions,native,44,nervousness,0.3157894736842105,0.1211229946524065,0.48783197831978314,23
hf_bert-base-uncased,go_emotions,native,44,optimism,0.5,0.4330469644902635,0.561038961038961,186
hf_bert-base-uncased,go_emotions,native,44,pride,0.38095238095238093,0.09523809523809523,0.6153846153846154,16
hf_bert-base-uncased,go_emotions,native,44,realization,0.2608695652173913,0.19186574734273243,0.32278536531201424,145
hf_bert-base-uncased,go_emotions,native,44,relief,0.16666666666666666,0.0,0.5,11
hf_bert-base-uncased,go_emotions,native,44,remorse,0.6349206349206349,0.5354093130600055,0.7234173084453727,56
hf_bert-base-uncased,go_emotions,native,44,sadness,0.5746268656716418,0.5,0.646050753370341,156
hf_bert-base-uncased,go_emotions,native,44,surprise,0.5161290322580645,0.4426081016868615,0.5894937865497075,141
hf_bert-base-uncased,go_emotions,native,44,neutral,0.6029601029601029,0.5816495661054819,0.6229126155045854,1787
hf_distilbert-base-uncased,go_emotions,native,42,admiration,0.6789168278529981,0.6450366156543337,0.711135978297728,504
hf_distilbert-base-uncased,go_emotions,native,42,amusement,0.8181818181818182,0.7821011673151751,0.8514250044431236,264
hf_distilbert-base-uncased,go_emotions,native,42,anger,0.5171503957783641,0.4552723020380889,0.5736973364067102,198
hf_distilbert-base-uncased,go_emotions,native,42,annoyance,0.308300395256917,0.25594913924401164,0.3597799055708399,320
hf_distilbert-base-uncased,go_emotions,native,42,approval,0.3543859649122807,0.3022801735290856,0.4019308628259499,351
hf_distilbert-base-uncased,go_emotions,native,42,caring,0.4153846153846154,0.33198154405202096,0.4833041285230008,135
hf_distilbert-base-uncased,go_emotions,native,42,confusion,0.3466666666666667,0.26602467429098076,0.41818181818181815,153
hf_distilbert-base-uncased,go_emotions,native,42,curiosity,0.42829076620825146,0.37449356249833626,0.48263897095112646,284
hf_distilbert-base-uncased,go_emotions,native,42,desire,0.48854961832061067,0.3673469387755102,0.5917378917378917,83
hf_distilbert-base-uncased,go_emotions,native,42,disappointment,0.3048327137546468,0.23574076588810428,0.3754063906558048,151
hf_distilbert-base-uncased,go_emotions,native,42,disapproval,0.377431906614786,0.32309519097565803,0.42801628210834636,267
hf_distilbert-base-uncased,go_emotions,native,42,disgust,0.4880382775119617,0.40393851837817357,0.5648148148148148,123
hf_distilbert-base-uncased,go_emotions,native,42,embarrassment,0.5172413793103449,0.3379107981220658,0.6666666666666666,37
hf_distilbert-base-uncased,go_emotions,native,42,excitement,0.4713375796178344,0.3717920353982301,0.5649778924097273,103
hf_distilbert-base-uncased,go_emotions,native,42,fear,0.6621621621621622,0.5739063026626222,0.7453471277885994,78
hf_distilbert-base-uncased,go_emotions,native,42,gratitude,0.920863309352518,0.8973215500981936,0.9410191236988622,352
hf_distilbert-base-uncased,go_emotions,native,42,grief,0.0,0.0,0.0,6
hf_distilbert-base-uncased,go_emotions,native,42,joy,0.6081504702194357,0.5401829125824721,0.6666666666666666,161
hf_distilbert-base-uncased,go_emotions,native,42,love,0.7801724137931034,0.7351503871351995,0.8189759608081422,238
hf_distilbert-base-uncased,go_emotions,native,42,nervousness,0.38095238095238093,0.18181818181818182,0.5557692307692306,23
hf_distilbert-base-uncased,go_emotions,native,42,optimism,0.5173501577287066,0.4492679680567879,0.5802816901408451,186
hf_distilbert-base-uncased,go_emotions,native,42,pride,0.56,0.3,0.782608695652174,16
hf_distilbert-base-uncased,go_emotions,native,42,realization,0.18691588785046728,0.11538461538461539,0.2597489953992196,145
hf_distilbert-base-uncased,go_emotions,native,42,relief,0.16666666666666666,0.0,0.4444444444444444,11
hf_distilbert-base-uncased,go_emotions,native,42,remorse,0.6616541353383458,0.5636231244483672,0.7480943489483223,56
hf_distilbert-base-uncased,go_emotions,native,42,sadness,0.527027027027027,0.4545220243673852,0.5913816984673445,156
hf_distilbert-base-uncased,go_emotions,native,42,surprise,0.5461847389558233,0.4711101928374655,0.6142444295526889,141
hf_distilbert-base-uncased,go_emotions,native,42,neutral,0.5825614819546471,0.5623546160266791,0.6019668187178037,1787
hf_distilbert-base-uncased,go_emotions,native,43,admiration,0.6817325800376648,0.6495407894712195,0.7125754020174735,504
hf_distilbert-base-uncased,go_emotions,native,43,amusement,0.8245931283905967,0.7912493615019679,0.8561636141312452,264
hf_distilbert-base-uncased,go_emotions,native,43,anger,0.47282608695652173,0.40468406967613735,0.5362497422148896,198
hf_distilbert-base-uncased,go_emotions,native,43,annoyance,0.32741617357001973,0.27483314678937115,0.38022947571359716,320
hf_distilbert-base-uncased,go_emotions,native,43,approval,0.373806275579809,0.3286908077994429,0.4176930959861836,351
hf_distilbert-base-uncased,go_emotions,native,43,caring,0.3891402714932127,0.30851063829787234,0.4690655908381051,135
hf_distilbert-base-uncased,go_emotions,native,43,confusion,0.4377104377104377,0.36028676470588233,0.5017792514330672,153
hf_distilbert-base-uncased,go_emotions,native,43,curiosity,0.5161290322580645,0.4646063404492226,0.5576793336397197,284
hf_distilbert-base-uncased,go_emotions,native,43,desire,0.421875,0.3148148148148148,0.5312554632867132,83
hf_distilbert-base-uncased,go_emotions,native,43,disappointment,0.2636363636363636,0.19047619047619047,0.34061624924119294,151
hf_distilbert-base-uncased,go_emotions,native,43,disapproval,0.3776824034334764,0.32017531150391193,0.43369805515877374,267
hf_distilbert-base-uncased,go_emotions,native,43,disgust,0.48826291079812206,0.39994623655913986,0.5702067669172932,123
hf_distilbert-base-uncased,go_emotions,native,43,embarrassment,0.4074074074074074,0.24483611626468774,0.5714285714285714,37
hf_distilbert-base-uncased,go_emotions,native,43,excitement,0.422360248447205,0.3272541743970315,0.5138988095238095,103
hf_distilbert-base-uncased,go_emotions,native,43,fear,0.6176470588235294,0.5184587813620072,0.7080745341614907,78
hf_distilbert-base-uncased,go_emotions,native,43,gratitude,0.9138686131386862,0.8901660989540325,0.935575431889494,352
hf_distilbert-base-uncased,go_emotions,native,43,grief,0.0,0.0,0.0,6
hf_distilbert-base-uncased,go_emotions,native,43,joy,0.6007326007326007,0.5286155282249481,0.6715341934441241,161
hf_distilbert-base-uncased,go_emotions,native,43,love,0.7566371681415929,0.7100632103061489,0.7968478889531521,238
hf_distilbert-base-uncased,go_emotions,native,43,nervousness,0.14285714285714285,0.0,0.32454954954954934,23
hf_distilbert-base-uncased,go_emotions,native,43,optimism,0.5044510385756676,0.43953329328589263,0.5690618964200692,186
hf_distilbert-base-uncased,go_emotions,native,43,pride,0.5,0.24975000000000022,0.7272727272727273,16
hf_distilbert-base-uncased,go_emotions,native,43,realization,0.2318840579710145,0.15608113231391382,0.3062400318979266,145
hf_distilbert-base-uncased,go_emotions,native,43,relief,0.16666666666666666,0.0,0.47132352941176403,11
hf_distilbert-base-uncased,go_emotions,native,43,remorse,0.5490196078431373,0.4234411764705883,0.6618872549019607,56
hf_distilbert-base-uncased,go_emotions,native,43,sadness,0.5514950166112956,0.4818457758184578,0.6222222222222222,156
hf_distilbert-base-uncased,go_emotions,native,43,surprise,0.5058365758754864,0.424476629361422,0.5791816185933832,141
hf_distilbert-base-uncased,go_emotions,native,43,neutral,0.589540412044374,0.5695650284233104,0.608807901747149,1787
hf_distilbert-base-uncased,go_emotions,native,44,admiration,0.6870681145113524,0.6517740248378692,0.7212236351269861,504
hf_distilbert-base-uncased,go_emotions,native,44,amusement,0.8014842300556586,0.7622696229768922,0.8360714077358381,264
hf_distilbert-base-uncased,go_emotions,native,44,anger,0.4394904458598726,0.36781617334655153,0.5131314243435829,198
hf_distilbert-base-uncased,go_emotions,native,44,annoyance,0.32661290322580644,0.2727166026461801,0.3783926031294452,320
hf_distilbert-base-uncased,go_emotions,native,44,approval,0.39195979899497485,0.3407917383820998,0.4407618490316458,351
hf_distilbert-base-uncased,go_emotions,native,44,caring,0.39819004524886875,0.31527093596059114,0.4774874431954078,135
hf_distilbert-base-uncased,go_emotions,native,44,confusion,0.45,0.37167509481668776,0.5166051660516605,153
hf_distilbert-base-uncased,go_emotions,native,44,curiosity,0.47654784240150094,0.4231392405063291,0.5267175572519084,284
hf_distilbert-base-uncased,go_emotions,native,44,desire,0.5037037037037037,0.38708602150537635,0.6104076479076479,83
hf_distilbert-base-uncased,go_emotions,native,44,disappointment,0.23880597014925373,0.15962316451902908,0.31538115038115033,151
hf_distilbert-base-uncased,go_emotions,native,44,disapproval,0.3577586206896552,0.3031547049441787,0.41026365348399246,267
hf_distilbert-base-uncased,go_emotions,native,44,disgust,0.5022421524663677,0.42100250626566416,0.5739149931760578,123
hf_distilbert-base-uncased,go_emotions,native,44,embarrassment,0.39215686274509803,0.19230769230769232,0.5501388888888888,37
hf_distilbert-base-uncased,go_emotions,native,44,excitement,0.46408839779005523,0.37583892617449666,0.5494505494505495,103
hf_distilbert-base-uncased,go_emotions,native,44,fear,0.6578947368421053,0.5670876387294298,0.7388670140899439,78
hf_distilbert-base-uncased,go_emotions,native,44,gratitude,0.9093525179856116,0.8868763217670557,0.9311875457540264,352
hf_distilbert-base-uncased,go_emotions,native,44,grief,0.0,0.0,0.0,6
hf_distilbert-base-uncased,go_emotions,native,44,joy,0.5833333333333334,0.5198279557761732,0.6419973544973544,161
hf_distilbert-base-uncased,go_emotions,native,44,love,0.8059071729957806,0.7662067200196025,0.8428001596468986,238
hf_distilbert-base-uncased,go_emotions,native,44,nervousness,0.25,0.0624080882352942,0.4375,23
hf_distilbert-base-uncased,go_emotions,native,44,optimism,0.5304878048780488,0.4624193985935185,0.594167487684729,186
hf_distilbert-base-uncased,go_emotions,native,44,pride,0.5,0.199761904761905,0.7000675675675675,16
hf_distilbert-base-uncased,go_emotions,native,44,realization,0.228310502283105,0.15685822716183248,0.29873202614379074,145
hf_distilbert-base-uncased,go_emotions,native,44,relief,0.15384615384615385,0.0,0.46153846153846156,11
hf_distilbert-base-uncased,go_emotions,native,44,remorse,0.6567164179104478,0.5504587155963303,0.7482993197278912,56
hf_distilbert-base-uncased,go_emotions,native,44,sadness,0.5563380281690141,0.4879951219512195,0.62874833372125,156
hf_distilbert-base-uncased,go_emotions,native,44,surprise,0.5661764705882353,0.4961402495704347,0.6363715004718464,141
hf_distilbert-base-uncased,go_emotions,native,44,neutral,0.6182370820668693,0.5984396879498368,0.6364345995230964,1787
