model,dataset,schema,seed,emotion,f1,f1_low,f1_high,support
hf_bert-base-uncased,go_emotions,native,43,remorse,0.7058823529411765,,,56
hf_bert-base-uncased,go_emotions,native,43,sadness,0.551440329218107,,,156
hf_bert-base-uncased,go_emotions,native,43,surprise,0.5488721804511278,,,141
hf_bert-base-uncased,go_emotions,native,43,neutral,0.6472550803760995,,,1787
hf_bert-base-uncased,go_emotions,native,44,admiration,0.6908315565031983,,,504
hf_bert-base-uncased,go_emotions,native,44,amusement,0.7890625,,,264
hf_bert-base-uncased,go_emotions,native,44,anger,0.5012658227848101,,,198
hf_bert-base-uncased,go_emotions,native,44,annoyance,0.26548672566371684,,,320
hf_bert-base-uncased,go_emotions,native,44,approval,0.39332096474953615,,,351
hf_bert-base-uncased,go_emotions,native,44,caring,0.4380165289256198,,,135
hf_bert-base-uncased,go_emotions,native,44,confusion,0.4732824427480916,,,153
hf_bert-base-uncased,go_emotions,native,44,curiosity,0.43043478260869567,,,284
hf_bert-base-uncased,go_emotions,native,44,desire,0.38596491228070173,,,83
hf_bert-base-uncased,go_emotions,native,44,disappointment,0.13872832369942195,,,151
hf_bert-base-uncased,go_emotions,native,44,disapproval,0.34134615384615385,,,267
hf_bert-base-uncased,go_emotions,native,44,disgust,0.49019607843137253,,,123
hf_bert-base-uncased,go_emotions,native,44,embarrassment,0.43636363636363634,,,37
hf_bert-base-uncased,go_emotions,native,44,excitement,0.44559585492227977,,,103
hf_bert-base-uncased,go_emotions,native,44,fear,0.6226415094339622,,,78
hf_bert-base-uncased,go_emotions,native,44,gratitude,0.9160530191458026,,,352
hf_bert-base-uncased,go_emotions,native,44,grief,0.0,,,6
hf_bert-base-uncased,go_emotions,native,44,joy,0.6054421768707483,,,161
hf_bert-base-uncased,go_emotions,native,44,love,0.8059071729957806,,,238
hf_bert-base-uncased,go_emotions,native,44,nervousness,0.0,,,23
hf_bert-base-uncased,go_emotions,native,44,optimism,0.5033557046979866,,,186
hf_bert-base-uncased,go_emotions,native,44,pride,0.0,,,16
hf_bert-base-uncased,go_emotions,native,44,realization,0.1038961038961039,,,145
hf_bert-base-uncased,go_emotions,native,44,relief,0.0,,,11
hf_bert-base-uncased,go_emotions,native,44,remorse,0.6608695652173913,,,56
hf_bert-base-uncased,go_emotions,native,44,sadness,0.5475285171102662,,,156
hf_bert-base-uncased,go_emotions,native,44,surprise,0.5625,,,141
hf_bert-base-uncased,go_emotions,native,44,neutral,0.6129552046406703,,,1787
