model,dataset,schema,seed,emotion,f1,support
linsvm_tfidf,go_emotions,native,42,annoyance,0.04281345565749235,320
linsvm_tfidf,go_emotions,native,42,approval,0.07027027027027027,351
linsvm_tfidf,go_emotions,native,42,caring,0.16455696202531644,135
linsvm_tfidf,go_emotions,native,42,confusion,0.13793103448275862,153
linsvm_tfidf,go_emotions,native,42,curiosity,0.1488095238095238,284
linsvm_tfidf,go_emotions,native,42,desire,0.2702702702702703,83
linsvm_tfidf,go_emotions,native,42,disappointment,0.02564102564102564,151
linsvm_tfidf,go_emotions,native,42,disapproval,0.0498220640569395,267
linsvm_tfidf,go_emotions,native,42,disgust,0.3270440251572327,123
linsvm_tfidf,go_emotions,native,42,embarrassment,0.12,37
linsvm_tfidf,go_emotions,native,42,excitement,0.2184873949579832,103
linsvm_tfidf,go_emotions,native,42,fear,0.5614035087719298,78
linsvm_tfidf,go_emotions,native,42,gratitude,0.911504424778761,352
linsvm_tfidf,go_emotions,native,42,grief,0.2857142857142857,6
linsvm_tfidf,go_emotions,native,42,joy,0.37104072398190047,161
linsvm_tfidf,go_emotions,native,42,love,0.6995515695067265,238
linsvm_tfidf,go_emotions,native,42,nervousness,0.07142857142857142,23
linsvm_tfidf,go_emotions,native,42,optimism,0.4772727272727273,186
linsvm_tfidf,go_emotions,native,42,pride,0.0,16
linsvm_tfidf,go_emotions,native,42,realization,0.013605442176870748,145
linsvm_tfidf,go_emotions,native,42,relief,0.15384615384615385,11
linsvm_tfidf,go_emotions,native,42,remorse,0.5454545454545454,56
linsvm_tfidf,go_emotions,native,42,sadness,0.43243243243243246,156
linsvm_tfidf,go_emotions,native,42,surprise,0.2631578947368421,141
linsvm_tfidf,go_emotions,native,42,neutral,0.49433573635427397,1787
random_forest_tfidf,go_emotions,native,42,admiration,0.42105263157894735,504
random_forest_tfidf,go_emotions,native,42,amusement,0.4734042553191489,264
random_forest_tfidf,go_emotions,native,42,anger,0.14545454545454545,198
random_forest_tfidf,go_emotions,native,42,annoyance,0.01818181818181818,320
random_forest_tfidf,go_emotions,native,42,approval,0.06933333333333333,351
random_forest_tfidf,go_emotions,native,42,caring,0.10884353741496598,135
random_forest_tfidf,go_emotions,native,42,confusion,0.025157232704402517,153
random_forest_tfidf,go_emotions,native,42,curiosity,0.04697986577181208,284
random_forest_tfidf,go_emotions,native,42,desire,0.11235955056179775,83
random_forest_tfidf,go_emotions,native,42,disappointment,0.012987012987012988,151
random_forest_tfidf,go_emotions,native,42,disapproval,0.05017921146953405,267
random_forest_tfidf,go_emotions,native,42,disgust,0.19858156028368795,123
random_forest_tfidf,go_emotions,native,42,embarrassment,0.0,37
random_forest_tfidf,go_emotions,native,42,excitement,0.10778443113772455,103
random_forest_tfidf,go_emotions,native,42,fear,0.16470588235294117,78
random_forest_tfidf,go_emotions,native,42,gratitude,0.8412698412698413,352
random_forest_tfidf,go_emotions,native,42,grief,0.0,6
random_forest_tfidf,go_emotions,native,42,joy,0.20105820105820105,161
random_forest_tfidf,go_emotions,native,42,love,0.609375,238
random_forest_tfidf,go_emotions,native,42,nervousness,0.0,23
random_forest_tfidf,go_emotions,native,42,optimism,0.2037037037037037,186
random_forest_tfidf,go_emotions,native,42,pride,0.0,16
random_forest_tfidf,go_emotions,native,42,realization,0.013605442176870748,145
random_forest_tfidf,go_emotions,native,42,relief,0.16666666666666666,11
random_forest_tfidf,go_emotions,native,42,remorse,0.12698412698412698,56
random_forest_tfidf,go_emotions,native,42,sadness,0.21739130434782608,156
random_forest_tfidf,go_emotions,native,42,surprise,0.07947019867549669,141
random_forest_tfidf,go_emotions,native,42,neutral,0.5327342747111682,1787
naive_bayes_tfidf,go_emotions,ekman6,42,anger,0.22981366459627328,726
naive_bayes_tfidf,go_emotions,ekman6,42,disgust,0.14035087719298245,123
naive_bayes_tfidf,go_emotions,ekman6,42,fear,0.11428571428571428,98
naive_bayes_tfidf,go_emotions,ekman6,42,joy,0.7209243908565687,2104
naive_bayes_tfidf,go_emotions,ekman6,42,sadness,0.2222222222222222,379
naive_bayes_tfidf,go_emotions,ekman6,42,surprise,0.24395604395604395,677
naive_bayes_tfidf,go_emotions,ekman6,42,neutral,0.5041077883667433,1787
logreg_tfidf,go_emotions,ekman6,42,anger,0.4851063829787234,726
logreg_tfidf,go_emotions,ekman6,42,disgust,0.4429530201342282,123
logreg_tfidf,go_emotions,ekman6,42,fear,0.5652173913043478,98
logreg_tfidf,go_emotions,ekman6,42,joy,0.7719990140497904,2104
logreg_tfidf,go_emotions,ekman6,42,sadness,0.5033112582781457,379
logreg_tfidf,go_emotions,ekman6,42,surprise,0.49574588769143507,677
logreg_tfidf,go_emotions,ekman6,42,neutral,0.6408762526217665,1787
linsvm_tfidf,go_emotions,ekman6,42,anger,0.2645739910313901,726
linsvm_tfidf,go_emotions,ekman6,42,disgust,0.3270440251572327,123
linsvm_tfidf,go_emotions,ekman6,42,fear,0.5174825174825175,98
linsvm_tfidf,go_emotions,ekman6,42,joy,0.7610030706243602,2104
linsvm_tfidf,go_emotions,ekman6,42,sadness,0.44569288389513106,379
linsvm_tfidf,go_emotions,ekman6,42,surprise,0.2834285714285714,677
linsvm_tfidf,go_emotions,ekman6,42,neutral,0.49433573635427397,1787
random_forest_tfidf,go_emotions,ekman6,42,anger,0.2107728337236534,726
random_forest_tfidf,go_emotions,ekman6,42,disgust,0.18571428571428572,123
random_forest_tfidf,go_emotions,ekman6,42,fear,0.13333333333333333,98
random_forest_tfidf,go_emotions,ekman6,42,joy,0.7433342310799892,2104
random_forest_tfidf,go_emotions,ekman6,42,sadness,0.321353065539112,379
random_forest_tfidf,go_emotions,ekman6,42,surprise,0.14948453608247422,677
random_forest_tfidf,go_emotions,ekman6,42,neutral,0.5309562398703404,1787
naive_bayes_tfidf,go_emotions,sentiment3,42,positive,0.7209243908565687,2104
naive_bayes_tfidf,go_emotions,sentiment3,42,negative,0.47052845528455284,1262
naive_bayes_tfidf,go_emotions,sentiment3,42,ambiguous,0.24395604395604395,677
naive_bayes_tfidf,go_emotions,sentiment3,42,neutral,0.5041077883667433,1787
logreg_tfidf,go_emotions,sentiment3,42,positive,0.7719990140497904,2104
logreg_tfidf,go_emotions,sentiment3,42,negative,0.6203473945409429,1262
logreg_tfidf,go_emotions,sentiment3,42,ambiguous,0.49574588769143507,677
logreg_tfidf,go_emotions,sentiment3,42,neutral,0.6408762526217665,1787
linsvm_tfidf,go_emotions,sentiment3,42,positive,0.7610030706243602,2104
linsvm_tfidf,go_emotions,sentiment3,42,negative,0.5212876427829699,1262
linsvm_tfidf,go_emotions,sentiment3,42,ambiguous,0.2834285714285714,677
linsvm_tfidf,go_emotions,sentiment3,42,neutral,0.49433573635427397,1787
random_forest_tfidf,go_emotions,sentiment3,42,positive,0.7455273698264352,2104
random_forest_tfidf,go_emotions,sentiment3,42,negative,0.43577981651376146,1262
random_forest_tfidf,go_emotions,sentiment3,42,ambiguous,0.15762273901808785,677
random_forest_tfidf,go_emotions,sentiment3,42,neutral,0.5387096774193548,1787
