model,dataset,schema,seed,emotion,f1,support
naive_bayes_tfidf,go_emotions,native,44,amusement,0.19411764705882353,264
naive_bayes_tfidf,go_emotions,native,44,anger,0.15613382899628253,198
naive_bayes_tfidf,go_emotions,native,44,annoyance,0.03617571059431524,320
naive_bayes_tfidf,go_emotions,native,44,approval,0.07194244604316546,351
naive_bayes_tfidf,go_emotions,native,44,caring,0.09836065573770492,135
naive_bayes_tfidf,go_emotions,native,44,confusion,0.010309278350515464,153
naive_bayes_tfidf,go_emotions,native,44,curiosity,0.09742120343839542,284
naive_bayes_tfidf,go_emotions,native,44,desire,0.03361344537815126,83
naive_bayes_tfidf,go_emotions,native,44,disappointment,0.041237113402061855,151
naive_bayes_tfidf,go_emotions,native,44,disapproval,0.03761755485893417,267
naive_bayes_tfidf,go_emotions,native,44,disgust,0.14035087719298245,123
naive_bayes_tfidf,go_emotions,native,44,embarrassment,0.029850746268656716,37
naive_bayes_tfidf,go_emotions,native,44,excitement,0.05228758169934641,103
naive_bayes_tfidf,go_emotions,native,44,fear,0.10344827586206896,78
naive_bayes_tfidf,go_emotions,native,44,gratitude,0.6787479406919276,352
naive_bayes_tfidf,go_emotions,native,44,grief,0.058823529411764705,6
naive_bayes_tfidf,go_emotions,native,44,joy,0.10138248847926268,161
naive_bayes_tfidf,go_emotions,native,44,love,0.3595505617977528,238
naive_bayes_tfidf,go_emotions,native,44,nervousness,0.0,23
naive_bayes_tfidf,go_emotions,native,44,optimism,0.14285714285714285,186
naive_bayes_tfidf,go_emotions,native,44,pride,0.0,16
naive_bayes_tfidf,go_emotions,native,44,realization,0.021739130434782608,145
naive_bayes_tfidf,go_emotions,native,44,relief,0.0,11
naive_bayes_tfidf,go_emotions,native,44,remorse,0.08333333333333333,56
naive_bayes_tfidf,go_emotions,native,44,sadness,0.14084507042253522,156
naive_bayes_tfidf,go_emotions,native,44,surprise,0.043243243243243246,141
naive_bayes_tfidf,go_emotions,native,44,neutral,0.5041077883667433,1787
naive_bayes_tfidf,go_emotions,native,45,admiration,0.37551020408163266,504
naive_bayes_tfidf,go_emotions,native,45,amusement,0.19411764705882353,264
naive_bayes_tfidf,go_emotions,native,45,anger,0.15613382899628253,198
naive_bayes_tfidf,go_emotions,native,45,annoyance,0.03617571059431524,320
naive_bayes_tfidf,go_emotions,native,45,approval,0.07194244604316546,351
naive_bayes_tfidf,go_emotions,native,45,caring,0.09836065573770492,135
naive_bayes_tfidf,go_emotions,native,45,confusion,0.010309278350515464,153
naive_bayes_tfidf,go_emotions,native,45,curiosity,0.09742120343839542,284
naive_bayes_tfidf,go_emotions,native,45,desire,0.03361344537815126,83
naive_bayes_tfidf,go_emotions,native,45,disappointment,0.041237113402061855,151
naive_bayes_tfidf,go_emotions,native,45,disapproval,0.03761755485893417,267
naive_bayes_tfidf,go_emotions,native,45,disgust,0.14035087719298245,123
naive_bayes_tfidf,go_emotions,native,45,embarrassment,0.029850746268656716,37
naive_bayes_tfidf,go_emotions,native,45,excitement,0.05228758169934641,103
naive_bayes_tfidf,go_emotions,native,45,fear,0.10344827586206896,78
naive_bayes_tfidf,go_emotions,native,45,gratitude,0.6787479406919276,352
naive_bayes_tfidf,go_emotions,native,45,grief,0.058823529411764705,6
naive_bayes_tfidf,go_emotions,native,45,joy,0.10138248847926268,161
naive_bayes_tfidf,go_emotions,native,45,love,0.3595505617977528,238
naive_bayes_tfidf,go_emotions,native,45,nervousness,0.0,23
naive_bayes_tfidf,go_emotions,native,45,optimism,0.14285714285714285,186
naive_bayes_tfidf,go_emotions,native,45,pride,0.0,16
naive_bayes_tfidf,go_emotions,native,45,realization,0.021739130434782608,145
naive_bayes_tfidf,go_emotions,native,45,relief,0.0,11
naive_bayes_tfidf,go_emotions,native,45,remorse,0.08333333333333333,56
naive_bayes_tfidf,go_emotions,native,45,sadness,0.14084507042253522,156
naive_bayes_tfidf,go_emotions,native,45,surprise,0.043243243243243246,141
naive_bayes_tfidf,go_emotions,native,45,neutral,0.5041077883667433,1787
naive_bayes_tfidf,go_emotions,native,46,admiration,0.37551020408163266,504
naive_bayes_tfidf,go_emotions,native,46,amusement,0.19411764705882353,264
naive_bayes_tfidf,go_emotions,native,46,anger,0.15613382899628253,198
naive_bayes_tfidf,go_emotions,native,46,annoyance,0.03617571059431524,320
naive_bayes_tfidf,go_emotions,native,46,approval,0.07194244604316546,351
naive_bayes_tfidf,go_emotions,native,46,caring,0.09836065573770492,135
naive_bayes_tfidf,go_emotions,native,46,confusion,0.010309278350515464,153
naive_bayes_tfidf,go_emotions,native,46,curiosity,0.09742120343839542,284
naive_bayes_tfidf,go_emotions,native,46,desire,0.03361344537815126,83
naive_bayes_tfidf,go_emotions,native,46,disappointment,0.041237113402061855,151
naive_bayes_tfidf,go_emotions,native,46,disapproval,0.03761755485893417,267
naive_bayes_tfidf,go_emotions,native,46,disgust,0.14035087719298245,123
naive_bayes_tfidf,go_emotions,native,46,embarrassment,0.029850746268656716,37
naive_bayes_tfidf,go_emotions,native,46,excitement,0.05228758169934641,103
naive_bayes_tfidf,go_emotions,native,46,fear,0.10344827586206896,78
naive_bayes_tfidf,go_emotions,native,46,gratitude,0.6787479406919276,352
naive_bayes_tfidf,go_emotions,native,46,grief,0.058823529411764705,6
naive_bayes_tfidf,go_emotions,native,46,joy,0.10138248847926268,161
naive_bayes_tfidf,go_emotions,native,46,love,0.3595505617977528,238
naive_bayes_tfidf,go_emotions,native,46,nervousness,0.0,23
naive_bayes_tfidf,go_emotions,native,46,optimism,0.14285714285714285,186
naive_bayes_tfidf,go_emotions,native,46,pride,0.0,16
naive_bayes_tfidf,go_emotions,native,46,realization,0.021739130434782608,145
naive_bayes_tfidf,go_emotions,native,46,relief,0.0,11
naive_bayes_tfidf,go_emotions,native,46,remorse,0.08333333333333333,56
naive_bayes_tfidf,go_emotions,native,46,sadness,0.14084507042253522,156
naive_bayes_tfidf,go_emotions,native,46,surprise,0.043243243243243246,141
naive_bayes_tfidf,go_emotions,native,46,neutral,0.5041077883667433,1787
logreg_tfidf,go_emotions,native,42,admiration,0.6194398682042833,504
logreg_tfidf,go_emotions,native,42,amusement,0.7911714770797963,264
logreg_tfidf,go_emotions,native,42,anger,0.42435424354243545,198
logreg_tfidf,go_emotions,native,42,annoyance,0.30954773869346736,320
logreg_tfidf,go_emotions,native,42,approval,0.2857142857142857,351
logreg_tfidf,go_emotions,native,42,caring,0.2391304347826087,135
logreg_tfidf,go_emotions,native,42,confusion,0.3398230088495575,153
logreg_tfidf,go_emotions,native,42,curiosity,0.3961352657004831,284
logreg_tfidf,go_emotions,native,42,desire,0.41284403669724773,83
logreg_tfidf,go_emotions,native,42,disappointment,0.2149122807017544,151
logreg_tfidf,go_emotions,native,42,disapproval,0.30802139037433157,267
logreg_tfidf,go_emotions,native,42,disgust,0.4429530201342282,123
logreg_tfidf,go_emotions,native,42,embarrassment,0.3076923076923077,37
logreg_tfidf,go_emotions,native,42,excitement,0.2969187675070028,103
logreg_tfidf,go_emotions,native,42,fear,0.6145251396648045,78
logreg_tfidf,go_emotions,native,42,gratitude,0.8809849521203831,352
logreg_tfidf,go_emotions,native,42,grief,0.42857142857142855,6
logreg_tfidf,go_emotions,native,42,joy,0.5211581291759465,161
logreg_tfidf,go_emotions,native,42,love,0.7430683918669131,238
logreg_tfidf,go_emotions,native,42,nervousness,0.27450980392156865,23
logreg_tfidf,go_emotions,native,42,optimism,0.4519774011299435,186
logreg_tfidf,go_emotions,native,42,pride,0.4444444444444444,16
logreg_tfidf,go_emotions,native,42,realization,0.2575107296137339,145
logreg_tfidf,go_emotions,native,42,relief,0.11764705882352941,11
logreg_tfidf,go_emotions,native,42,remorse,0.6351351351351351,56
logreg_tfidf,go_emotions,native,42,sadness,0.45714285714285713,156
logreg_tfidf,go_emotions,native,42,surprise,0.4356955380577428,141
logreg_tfidf,go_emotions,native,42,neutral,0.6408762526217665,1787
logreg_tfidf,go_emotions,native,43,admiration,0.6194398682042833,504
logreg_tfidf,go_emotions,native,43,amusement,0.7911714770797963,264
logreg_tfidf,go_emotions,native,43,anger,0.42435424354243545,198
logreg_tfidf,go_emotions,native,43,annoyance,0.30954773869346736,320
logreg_tfidf,go_emotions,native,43,approval,0.2857142857142857,351
logreg_tfidf,go_emotions,native,43,caring,0.2391304347826087,135
logreg_tfidf,go_emotions,native,43,confusion,0.3398230088495575,153
logreg_tfidf,go_emotions,native,43,curiosity,0.3961352657004831,284
logreg_tfidf,go_emotions,native,43,desire,0.41284403669724773,83
logreg_tfidf,go_emotions,native,43,disappointment,0.2149122807017544,151
logreg_tfidf,go_emotions,native,43,disapproval,0.30802139037433157,267
logreg_tfidf,go_emotions,native,43,disgust,0.4429530201342282,123
logreg_tfidf,go_emotions,native,43,embarrassment,0.3076923076923077,37
logreg_tfidf,go_emotions,native,43,excitement,0.2969187675070028,103
logreg_tfidf,go_emotions,native,43,fear,0.6145251396648045,78
logreg_tfidf,go_emotions,native,43,gratitude,0.8809849521203831,352
logreg_tfidf,go_emotions,native,43,grief,0.42857142857142855,6
logreg_tfidf,go_emotions,native,43,joy,0.5211581291759465,161
logreg_tfidf,go_emotions,native,43,love,0.7430683918669131,238
logreg_tfidf,go_emotions,native,43,nervousness,0.27450980392156865,23
logreg_tfidf,go_emotions,native,43,optimism,0.4519774011299435,186
logreg_tfidf,go_emotions,native,43,pride,0.4444444444444444,16
logreg_tfidf,go_emotions,native,43,realization,0.2575107296137339,145
logreg_tfidf,go_emotions,native,43,relief,0.11764705882352941,11
logreg_tfidf,go_emotions,native,43,remorse,0.6351351351351351,56
logreg_tfidf,go_emotions,native,43,sadness,0.45714285714285713,156
logreg_tfidf,go_emotions,native,43,surprise,0.4356955380577428,141
logreg_tfidf,go_emotions,native,43,neutral,0.6408762526217665,1787
logreg_tfidf,go_emotions,native,44,admiration,0.6194398682042833,504
logreg_tfidf,go_emotions,native,44,amusement,0.7911714770797963,264
logreg_tfidf,go_emotions,native,44,anger,0.42435424354243545,198
logreg_tfidf,go_emotions,native,44,annoyance,0.30954773869346736,320
logreg_tfidf,go_emotions,native,44,approval,0.2857142857142857,351
logreg_tfidf,go_emotions,native,44,caring,0.2391304347826087,135
logreg_tfidf,go_emotions,native,44,confusion,0.3398230088495575,153
logreg_tfidf,go_emotions,native,44,curiosity,0.3961352657004831,284
logreg_tfidf,go_emotions,native,44,desire,0.41284403669724773,83
logreg_tfidf,go_emotions,native,44,disappointment,0.2149122807017544,151
logreg_tfidf,go_emotions,native,44,disapproval,0.30802139037433157,267
logreg_tfidf,go_emotions,native,44,disgust,0.4429530201342282,123
logreg_tfidf,go_emotions,native,44,embarrassment,0.3076923076923077,37
logreg_tfidf,go_emotions,native,44,excitement,0.2969187675070028,103
logreg_tfidf,go_emotions,native,44,fear,0.6145251396648045,78
logreg_tfidf,go_emotions,native,44,gratitude,0.8809849521203831,352
logreg_tfidf,go_emotions,native,44,grief,0.42857142857142855,6
logreg_tfidf,go_emotions,native,44,joy,0.5211581291759465,161
logreg_tfidf,go_emotions,native,44,love,0.7430683918669131,238
logreg_tfidf,go_emotions,native,44,nervousness,0.27450980392156865,23
logreg_tfidf,go_emotions,native,44,optimism,0.4519774011299435,186
logreg_tfidf,go_emotions,native,44,pride,0.4444444444444444,16
logreg_tfidf,go_emotions,native,44,realization,0.2575107296137339,145
logreg_tfidf,go_emotions,native,44,relief,0.11764705882352941,11
logreg_tfidf,go_emotions,native,44,remorse,0.6351351351351351,56
logreg_tfidf,go_emotions,native,44,sadness,0.45714285714285713,156
logreg_tfidf,go_emotions,native,44,surprise,0.4356955380577428,141
logreg_tfidf,go_emotions,native,44,neutral,0.6408762526217665,1787
logreg_tfidf,go_emotions,native,45,admiration,0.6194398682042833,504
logreg_tfidf,go_emotions,native,45,amusement,0.7911714770797963,264
logreg_tfidf,go_emotions,native,45,anger,0.42435424354243545,198
logreg_tfidf,go_emotions,native,45,annoyance,0.30954773869346736,320
logreg_tfidf,go_emotions,native,45,approval,0.2857142857142857,351
logreg_tfidf,go_emotions,native,45,caring,0.2391304347826087,135
logreg_tfidf,go_emotions,native,45,confusion,0.3398230088495575,153
logreg_tfidf,go_emotions,native,45,curiosity,0.3961352657004831,284
logreg_tfidf,go_emotions,native,45,desire,0.41284403669724773,83
logreg_tfidf,go_emotions,native,45,disappointment,0.2149122807017544,151
logreg_tfidf,go_emotions,native,45,disapproval,0.30802139037433157,267
logreg_tfidf,go_emotions,native,45,disgust,0.4429530201342282,123
logreg_tfidf,go_emotions,native,45,embarrassment,0.3076923076923077,37
logreg_tfidf,go_emotions,native,45,excitement,0.2969187675070028,103
logreg_tfidf,go_emotions,native,45,fear,0.6145251396648045,78
logreg_tfidf,go_emotions,native,45,gratitude,0.8809849521203831,352
logreg_tfidf,go_emotions,native,45,grief,0.42857142857142855,6
logreg_tfidf,go_emotions,native,45,joy,0.5211581291759465,161
logreg_tfidf,go_emotions,native,45,love,0.7430683918669131,238
logreg_tfidf,go_emotions,native,45,nervousness,0.27450980392156865,23
logreg_tfidf,go_emotions,native,45,optimism,0.4519774011299435,186
logreg_tfidf,go_emotions,native,45,pride,0.4444444444444444,16
logreg_tfidf,go_emotions,native,45,realization,0.2575107296137339,145
logreg_tfidf,go_emotions,native,45,relief,0.11764705882352941,11
logreg_tfidf,go_emotions,native,45,remorse,0.6351351351351351,56
logreg_tfidf,go_emotions,native,45,sadness,0.45714285714285713,156
logreg_tfidf,go_emotions,native,45,surprise,0.4356955380577428,141
logreg_tfidf,go_emotions,native,45,neutral,0.6408762526217665,1787
logreg_tfidf,go_emotions,native,46,admiration,0.6194398682042833,504
logreg_tfidf,go_emotions,native,46,amusement,0.7911714770797963,264
logreg_tfidf,go_emotions,native,46,anger,0.42435424354243545,198
logreg_tfidf,go_emotions,native,46,annoyance,0.30954773869346736,320
logreg_tfidf,go_emotions,native,46,approval,0.2857142857142857,351
logreg_tfidf,go_emotions,native,46,caring,0.2391304347826087,135
logreg_tfidf,go_emotions,native,46,confusion,0.3398230088495575,153
logreg_tfidf,go_emotions,native,46,curiosity,0.3961352657004831,284
logreg_tfidf,go_emotions,native,46,desire,0.41284403669724773,83
logreg_tfidf,go_emotions,native,46,disappointment,0.2149122807017544,151
logreg_tfidf,go_emotions,native,46,disapproval,0.30802139037433157,267
logreg_tfidf,go_emotions,native,46,disgust,0.4429530201342282,123
logreg_tfidf,go_emotions,native,46,embarrassment,0.3076923076923077,37
logreg_tfidf,go_emotions,native,46,excitement,0.2969187675070028,103
logreg_tfidf,go_emotions,native,46,fear,0.6145251396648045,78
logreg_tfidf,go_emotions,native,46,gratitude,0.8809849521203831,352
logreg_tfidf,go_emotions,native,46,grief,0.42857142857142855,6
logreg_tfidf,go_emotions,native,46,joy,0.5211581291759465,161
logreg_tfidf,go_emotions,native,46,love,0.7430683918669131,238
logreg_tfidf,go_emotions,native,46,nervousness,0.27450980392156865,23
logreg_tfidf,go_emotions,native,46,optimism,0.4519774011299435,186
logreg_tfidf,go_emotions,native,46,pride,0.4444444444444444,16
logreg_tfidf,go_emotions,native,46,realization,0.2575107296137339,145
logreg_tfidf,go_emotions,native,46,relief,0.11764705882352941,11
logreg_tfidf,go_emotions,native,46,remorse,0.6351351351351351,56
logreg_tfidf,go_emotions,native,46,sadness,0.45714285714285713,156
logreg_tfidf,go_emotions,native,46,surprise,0.4356955380577428,141
logreg_tfidf,go_emotions,native,46,neutral,0.6408762526217665,1787
linsvm_tfidf,go_emotions,native,42,admiration,0.5333333333333333,504
linsvm_tfidf,go_emotions,native,42,amusement,0.7085953878406709,264
linsvm_tfidf,go_emotions,native,42,anger,0.2661290322580645,198
linsvm_tfidf,go_emotions,native,42,annoyance,0.04281345565749235,320
linsvm_tfidf,go_emotions,native,42,approval,0.07027027027027027,351
linsvm_tfidf,go_emotions,native,42,caring,0.16455696202531644,135
linsvm_tfidf,go_emotions,native,42,confusion,0.13793103448275862,153
linsvm_tfidf,go_emotions,native,42,curiosity,0.1488095238095238,284
linsvm_tfidf,go_emotions,native,42,desire,0.2702702702702703,83
linsvm_tfidf,go_emotions,native,42,disappointment,0.02564102564102564,151
linsvm_tfidf,go_emotions,native,42,disapproval,0.0498220640569395,267
linsvm_tfidf,go_emotions,native,42,disgust,0.3270440251572327,123
linsvm_tfidf,go_emotions,native,42,embarrassment,0.12,37
linsvm_tfidf,go_emotions,native,42,excitement,0.2184873949579832,103
linsvm_tfidf,go_emotions,native,42,fear,0.5614035087719298,78
linsvm_tfidf,go_emotions,native,42,gratitude,0.911504424778761,352
linsvm_tfidf,go_emotions,native,42,grief,0.2857142857142857,6
linsvm_tfidf,go_emotions,native,42,joy,0.37104072398190047,161
linsvm_tfidf,go_emotions,native,42,love,0.6995515695067265,238
linsvm_tfidf,go_emotions,native,42,nervousness,0.07142857142857142,23
linsvm_tfidf,go_emotions,native,42,optimism,0.4772727272727273,186
linsvm_tfidf,go_emotions,native,42,pride,0.0,16
linsvm_tfidf,go_emotions,native,42,realization,0.013605442176870748,145
linsvm_tfidf,go_emotions,native,42,relief,0.15384615384615385,11
linsvm_tfidf,go_emotions,native,42,remorse,0.5454545454545454,56
linsvm_tfidf,go_emotions,native,42,sadness,0.43243243243243246,156
linsvm_tfidf,go_emotions,native,42,surprise,0.2631578947368421,141
linsvm_tfidf,go_emotions,native,42,neutral,0.49433573635427397,1787
linsvm_tfidf,go_emotions,native,43,admiration,0.5333333333333333,504
linsvm_tfidf,go_emotions,native,43,amusement,0.7085953878406709,264
linsvm_tfidf,go_emotions,native,43,anger,0.2661290322580645,198
linsvm_tfidf,go_emotions,native,43,annoyance,0.04281345565749235,320
linsvm_tfidf,go_emotions,native,43,approval,0.07027027027027027,351
linsvm_tfidf,go_emotions,native,43,caring,0.16455696202531644,135
linsvm_tfidf,go_emotions,native,43,confusion,0.13793103448275862,153
linsvm_tfidf,go_emotions,native,43,curiosity,0.1488095238095238,284
linsvm_tfidf,go_emotions,native,43,desire,0.2702702702702703,83
linsvm_tfidf,go_emotions,native,43,disappointment,0.02564102564102564,151
linsvm_tfidf,go_emotions,native,43,disapproval,0.0498220640569395,267
linsvm_tfidf,go_emotions,native,43,disgust,0.3270440251572327,123
linsvm_tfidf,go_emotions,native,43,embarrassment,0.12,37
linsvm_tfidf,go_emotions,native,43,excitement,0.2184873949579832,103
linsvm_tfidf,go_emotions,native,43,fear,0.5614035087719298,78
linsvm_tfidf,go_emotions,native,43,gratitude,0.911504424778761,352
linsvm_tfidf,go_emotions,native,43,grief,0.2857142857142857,6
linsvm_tfidf,go_emotions,native,43,joy,0.37104072398190047,161
linsvm_tfidf,go_emotions,native,43,love,0.6995515695067265,238
linsvm_tfidf,go_emotions,native,43,nervousness,0.07142857142857142,23
linsvm_tfidf,go_emotions,native,43,optimism,0.4772727272727273,186
linsvm_tfidf,go_emotions,native,43,pride,0.0,16
linsvm_tfidf,go_emotions,native,43,realization,0.013605442176870748,145
linsvm_tfidf,go_emotions,native,43,relief,0.15384615384615385,11
linsvm_tfidf,go_emotions,native,43,remorse,0.5454545454545454,56
linsvm_tfidf,go_emotions,native,43,sadness,0.43243243243243246,156
linsvm_tfidf,go_emotions,native,43,surprise,0.2631578947368421,141
linsvm_tfidf,go_emotions,native,43,neutral,0.49433573635427397,1787
linsvm_tfidf,go_emotions,native,44,admiration,0.5333333333333333,504
linsvm_tfidf,go_emotions,native,44,amusement,0.7085953878406709,264
linsvm_tfidf,go_emotions,native,44,anger,0.2661290322580645,198
linsvm_tfidf,go_emotions,native,44,annoyance,0.04281345565749235,320
linsvm_tfidf,go_emotions,native,44,approval,0.07027027027027027,351
linsvm_tfidf,go_emotions,native,44,caring,0.16455696202531644,135
linsvm_tfidf,go_emotions,native,44,confusion,0.13793103448275862,153
linsvm_tfidf,go_emotions,native,44,curiosity,0.1488095238095238,284
linsvm_tfidf,go_emotions,native,44,desire,0.2702702702702703,83
linsvm_tfidf,go_emotions,native,44,disappointment,0.02564102564102564,151
linsvm_tfidf,go_emotions,native,44,disapproval,0.0498220640569395,267
linsvm_tfidf,go_emotions,native,44,disgust,0.3270440251572327,123
linsvm_tfidf,go_emotions,native,44,embarrassment,0.12,37
linsvm_tfidf,go_emotions,native,44,excitement,0.2184873949579832,103
linsvm_tfidf,go_emotions,native,44,fear,0.5614035087719298,78
linsvm_tfidf,go_emotions,native,44,gratitude,0.911504424778761,352
linsvm_tfidf,go_emotions,native,44,grief,0.2857142857142857,6
linsvm_tfidf,go_emotions,native,44,joy,0.37104072398190047,161
linsvm_tfidf,go_emotions,native,44,love,0.6995515695067265,238
linsvm_tfidf,go_emotions,native,44,nervousness,0.07142857142857142,23
linsvm_tfidf,go_emotions,native,44,optimism,0.4772727272727273,186
linsvm_tfidf,go_emotions,native,44,pride,0.0,16
linsvm_tfidf,go_emotions,native,44,realization,0.013605442176870748,145
linsvm_tfidf,go_emotions,native,44,relief,0.15384615384615385,11
linsvm_tfidf,go_emotions,native,44,remorse,0.5454545454545454,56
linsvm_tfidf,go_emotions,native,44,sadness,0.43243243243243246,156
linsvm_tfidf,go_emotions,native,44,surprise,0.2631578947368421,141
linsvm_tfidf,go_emotions,native,44,neutral,0.49433573635427397,1787
linsvm_tfidf,go_emotions,native,45,admiration,0.5333333333333333,504
linsvm_tfidf,go_emotions,native,45,amusement,0.7085953878406709,264
linsvm_tfidf,go_emotions,native,45,anger,0.2661290322580645,198
linsvm_tfidf,go_emotions,native,45,annoyance,0.04281345565749235,320
linsvm_tfidf,go_emotions,native,45,approval,0.07027027027027027,351
linsvm_tfidf,go_emotions,native,45,caring,0.16455696202531644,135
linsvm_tfidf,go_emotions,native,45,confusion,0.13793103448275862,153
linsvm_tfidf,go_emotions,native,45,curiosity,0.1488095238095238,284
linsvm_tfidf,go_emotions,native,45,desire,0.2702702702702703,83
linsvm_tfidf,go_emotions,native,45,disappointment,0.02564102564102564,151
linsvm_tfidf,go_emotions,native,45,disapproval,0.0498220640569395,267
linsvm_tfidf,go_emotions,native,45,disgust,0.3270440251572327,123
linsvm_tfidf,go_emotions,native,45,embarrassment,0.12,37
linsvm_tfidf,go_emotions,native,45,excitement,0.2184873949579832,103
linsvm_tfidf,go_emotions,native,45,fear,0.5614035087719298,78
linsvm_tfidf,go_emotions,native,45,gratitude,0.911504424778761,352
linsvm_tfidf,go_emotions,native,45,grief,0.2857142857142857,6
linsvm_tfidf,go_emotions,native,45,joy,0.37104072398190047,161
linsvm_tfidf,go_emotions,native,45,love,0.6995515695067265,238
linsvm_tfidf,go_emotions,native,45,nervousness,0.07142857142857142,23
linsvm_tfidf,go_emotions,native,45,optimism,0.4772727272727273,186
linsvm_tfidf,go_emotions,native,45,pride,0.0,16
linsvm_tfidf,go_emotions,native,45,realization,0.013605442176870748,145
linsvm_tfidf,go_emotions,native,45,relief,0.15384615384615385,11
linsvm_tfidf,go_emotions,native,45,remorse,0.5454545454545454,56
linsvm_tfidf,go_emotions,native,45,sadness,0.43243243243243246,156
linsvm_tfidf,go_emotions,native,45,surprise,0.2631578947368421,141
linsvm_tfidf,go_emotions,native,45,neutral,0.49433573635427397,1787
linsvm_tfidf,go_emotions,native,46,admiration,0.5333333333333333,504
linsvm_tfidf,go_emotions,native,46,amusement,0.7085953878406709,264
linsvm_tfidf,go_emotions,native,46,anger,0.2661290322580645,198
linsvm_tfidf,go_emotions,native,46,annoyance,0.04281345565749235,320
linsvm_tfidf,go_emotions,native,46,approval,0.07027027027027027,351
linsvm_tfidf,go_emotions,native,46,caring,0.16455696202531644,135
linsvm_tfidf,go_emotions,native,46,confusion,0.13793103448275862,153
